Geocode,School Code,Priority
668,112,1.0
668,85,1.0
669,159,1.0
669,26,1.0
669,133,1.0
669,110,1.0
669,112,1.0
669,85,1.0
670,159,1.0
670,133,1.0
670,110,1.0
670,112,1.0
670,111,1.0
671,159,1.0
671,133,1.0
671,110,1.0
671,112,1.0
671,111,1.0
672,159,1.0
672,133,1.0
672,110,1.0
672,112,1.0
672,111,1.0
673,159,1.0
673,133,1.0
673,110,1.0
673,112,1.0
673,111,1.0
674,159,1.0
674,133,1.0
674,110,1.0
674,112,1.0
674,111,1.0
675,159,1.0
675,133,1.0
675,110,1.0
675,112,1.0
675,111,1.0
676,159,1.0
676,133,1.0
676,110,1.0
676,112,1.0
676,111,1.0
677,159,1.0
677,144,1.0
677,93,1.0
677,26,1.0
677,133,1.0
677,157,1.0
677,110,1.0
678,159,1.0
678,144,1.0
678,93,1.0
678,26,1.0
678,133,1.0
678,110,1.0
679,159,1.0
679,144,1.0
679,93,1.0
679,26,1.0
679,133,1.0
679,157,1.0
680,159,1.0
680,144,1.0
680,93,1.0
680,26,1.0
680,133,1.0
680,110,1.0
681,159,1.0
681,5,1.0
681,104,1.0
681,45,1.0
681,58,1.0
681,93,1.0
681,133,1.0
682,159,1.0
682,133,1.0
682,110,1.0
683,159,1.0
683,133,1.0
683,110,1.0
683,112,0.6233714181559533
684,159,1.0
684,133,1.0
685,159,1.0
685,133,1.0
686,159,1.0
686,133,1.0
687,159,1.0
687,26,1.0
687,133,1.0
687,110,1.0
687,112,1.0
688,159,1.0
688,26,1.0
688,133,1.0
688,110,1.0
688,112,1.0
689,159,1.0
689,6,1.0
689,77,1.0
689,24,1.0
690,159,1.0
690,6,1.0
690,77,1.0
691,159,1.0
691,77,1.0
691,24,1.0
691,25,1.0
692,159,1.0
692,6,1.0
692,77,1.0
693,159,1.0
693,77,1.0
693,24,1.0
693,25,1.0
694,159,1.0
694,6,1.0
694,77,1.0
694,24,1.0
695,159,1.0
695,36,1.0
695,146,1.0
695,6,1.0
695,77,1.0
695,24,1.0
695,25,1.0
696,159,1.0
696,6,1.0
696,16,0.029234401929775444
696,77,1.0
696,24,1.0
696,76,0.9707655980702246
696,86,0.9707655980702246
696,119,0.9707655980702246
696,0,0.029234401929775444
696,83,0.029234401929775444
697,159,1.0
697,132,1.0
697,6,1.0
697,5,1.0
697,77,1.0
697,24,1.0
697,0,1.0
697,83,1.0
698,159,1.0
698,77,1.0
698,24,1.0
698,25,1.0
699,159,1.0
699,6,1.0
699,77,1.0
699,24,1.0
700,159,1.0
700,6,1.0
700,77,1.0
700,24,1.0
701,159,1.0
701,36,1.0
701,146,1.0
701,6,1.0
701,77,1.0
701,24,1.0
701,25,1.0
701,83,1.0
702,159,1.0
702,6,1.0
702,77,1.0
702,24,1.0
702,0,1.0
702,83,1.0
702,48,1.0
703,159,1.0
703,6,1.0
703,77,1.0
703,24,1.0
703,86,1.0
703,119,1.0
703,83,1.0
703,48,1.0
704,159,1.0
704,77,1.0
704,24,1.0
704,25,1.0
704,86,1.0
704,119,1.0
704,48,1.0
705,159,1.0
705,6,1.0
705,77,1.0
705,86,1.0
705,119,1.0
705,48,1.0
706,159,1.0
706,86,1.0
706,119,1.0
706,87,1.0
707,159,1.0
707,77,1.0
707,24,1.0
707,25,1.0
707,86,1.0
707,119,1.0
708,159,0.9999999999999999
708,77,0.9999999999999999
708,86,0.9999999999999999
708,119,0.9999999999999999
708,48,0.9999999999999999
708,87,0.3414746625981234
708,113,0.6585253374018765
709,159,1.0
709,77,1.0
709,86,1.0
709,119,1.0
709,48,1.0
709,113,1.0
710,159,1.0
710,36,1.0
710,146,1.0
710,6,1.0
710,77,1.0
710,24,1.0
710,25,1.0
710,83,1.0
710,48,1.0
711,159,1.0
711,6,1.0
711,77,1.0
711,86,1.0
711,119,1.0
711,83,1.0
711,48,1.0
711,113,1.0
712,159,1.0
712,157,0.2054977219253126
712,77,1.0
712,24,1.0
712,25,1.0
712,158,1.0
712,47,1.0
713,159,1.0
713,16,1.0
713,26,1.0
713,85,1.0
713,77,1.0
713,24,1.0
713,158,1.0
713,47,1.0
714,159,1.0
714,85,1.0
714,24,1.0
714,25,1.0
714,47,1.0
715,159,1.0
715,26,1.0
715,85,1.0
715,158,1.0
715,47,1.0
716,159,1.0
716,26,1.0
716,85,1.0
716,77,1.0
716,158,1.0
716,47,1.0
717,159,1.0
717,157,1.0
717,77,1.0
717,24,1.0
717,25,1.0
717,47,1.0
717,119,1.0
718,159,1.0
718,6,1.0
718,15,0.7087763703670278
718,16,1.0
718,26,0.29122362963297216
718,85,1.0
718,77,1.0
718,24,1.0
718,158,1.0
718,47,1.0
719,159,1.0
719,132,1.0
719,5,1.0
719,16,1.0
719,85,1.0
719,77,1.0
719,24,1.0
719,158,1.0
719,47,1.0
720,159,1.0
720,36,1.0
720,77,1.0
720,24,1.0
720,25,1.0
721,159,1.0
721,16,1.0
721,77,1.0
721,24,1.0
721,47,1.0
722,159,1.0
722,36,1.0
722,77,1.0
722,24,1.0
722,25,1.0
722,47,1.0
723,159,1.0
723,77,1.0
723,24,1.0
723,25,1.0
723,47,1.0
723,76,0.6000421424708723
723,86,1.0
723,119,1.0
724,159,1.0
724,24,1.0
724,25,1.0
724,47,1.0
724,86,1.0
724,119,1.0
724,113,1.0
725,159,1.0
725,47,1.0
725,86,1.0
725,119,1.0
725,113,1.0
725,120,1.0
726,159,1.0
726,47,1.0
726,86,1.0
726,119,1.0
726,113,1.0
726,120,0.07733335258974196
727,159,1.0
727,85,1.0
727,24,1.0
727,25,1.0
727,47,1.0
727,119,1.0
727,113,1.0
728,159,1.0
728,85,1.0
728,77,0.9740979601596156
728,47,1.0
728,86,0.025902039840384406
728,119,1.0
728,113,1.0
729,159,1.0
729,85,1.0
729,24,1.0
729,25,1.0
729,47,1.0
730,159,1.0
730,26,1.0
730,85,1.0
730,77,1.0
730,47,1.0
731,159,1.0
731,77,1.0
731,24,1.0
731,25,1.0
731,86,1.0
731,119,1.0
731,48,1.0
731,113,1.0
732,159,1.0
732,77,1.0
732,86,1.0
732,119,1.0
732,48,1.0
732,113,1.0
733,159,1.0
733,77,1.0
733,47,1.0
733,86,1.0
733,119,1.0
733,48,1.0
733,113,1.0
734,159,1.0
734,24,1.0
734,25,1.0
734,86,1.0
734,119,1.0
734,113,1.0
735,159,1.0
735,77,1.0
735,47,1.0
735,86,1.0
735,119,1.0
735,48,1.0
735,113,1.0
736,159,1.0
736,26,0.6911079829777772
736,85,1.0
736,47,1.0
737,159,1.0
737,85,1.0
737,47,1.0
738,159,1.0
738,47,1.0
738,46,1.0
739,159,0.9999999999999999
739,85,0.3999999999999999
739,47,0.9999999999999999
739,46,0.6
740,159,1.0
740,26,1.0
740,85,1.0
740,24,1.0
740,47,1.0
741,159,1.0
741,26,1.0
741,85,1.0
741,47,1.0
742,159,1.0
742,26,1.0
742,85,1.0
742,24,1.0
742,47,1.0
743,159,1.0
743,26,1.0
743,85,1.0
743,47,1.0
744,159,1.0
744,26,1.0
744,85,1.0
744,24,1.0
744,47,1.0
745,159,1.0
745,26,1.0
745,85,1.0
745,47,1.0
746,159,1.0
746,26,1.0
746,85,1.0
746,24,1.0
746,47,1.0
747,159,1.0
747,26,1.0
747,85,1.0
747,47,1.0
748,159,1.0
748,26,1.0
748,85,1.0
748,47,1.0
749,159,1.0
749,85,1.0
749,47,1.0
749,84,1.0
749,150,1.0
749,151,1.0
750,159,1.0
750,26,1.0
750,85,1.0
750,47,1.0
750,84,0.6431679783480216
750,151,0.6431679783480216
751,159,1.0
751,85,1.0
751,47,1.0
751,84,1.0
752,159,1.0
752,85,1.0
752,47,1.0
752,84,0.07137686870796234
753,159,1.0
753,26,1.0
753,85,1.0
754,159,1.0
754,26,1.0
754,85,1.0
755,159,1.0
755,26,1.0
755,85,1.0
756,159,1.0
756,26,1.0
756,85,1.0
757,159,1.0
757,26,1.0
757,85,1.0
758,159,1.0
758,26,1.0
758,85,1.0
759,159,1.0
759,26,1.0
759,85,1.0
760,159,1.0
760,26,1.0
760,85,1.0
761,159,1.0
761,26,1.0
761,85,1.0
762,159,1.0
762,6,1.0
762,77,1.0
762,83,1.0
762,48,1.0
763,159,1.0
763,77,1.0
763,24,1.0
763,25,1.0
763,83,1.0
763,48,1.0
764,159,1.0
764,77,1.0
764,83,1.0
764,48,1.0
764,113,0.7129185905061641
765,159,1.0
765,77,1.0
765,24,1.0
765,25,1.0
765,48,1.0
766,159,1.0
766,77,1.0
766,48,1.0
766,113,1.0
767,159,1.0
767,24,1.0
767,25,0.3873760816058451
767,48,1.0
767,113,1.0
768,159,1.0
768,77,1.0
768,48,1.0
768,113,1.0
769,159,1.0
769,77,1.0
769,48,1.0
769,113,1.0
770,159,1.0
770,77,1.0
770,48,1.0
770,113,1.0
771,159,1.0
771,77,1.0
771,48,1.0
771,113,1.0
772,159,1.0
772,48,1.0
772,113,1.0
772,114,1.0
773,159,1.0
773,48,1.0
773,113,1.0
774,159,1.0
774,48,1.0
774,113,1.0
775,159,1.0
775,48,1.0
775,113,1.0
776,159,1.0
776,24,1.0
776,48,1.0
776,113,1.0
777,159,1.0
777,48,1.0
777,113,1.0
778,159,1.0
778,48,1.0
778,113,1.0
779,159,1.0
779,146,1.0
779,24,1.0
779,25,1.0
779,83,1.0
779,48,1.0
780,159,1.0
780,77,1.0
780,83,1.0
780,48,1.0
780,113,1.0
781,159,1.0
781,24,1.0
781,25,1.0
781,83,1.0
781,48,1.0
782,159,1.0
782,83,1.0
782,48,1.0
782,113,1.0
783,159,0.9999999999999999
783,83,0.1971386499156349
783,48,0.9999999999999999
783,113,0.9999999999999999
783,49,0.802861350084365
784,159,1.0
784,24,1.0
784,25,1.0
784,119,1.0
784,48,1.0
784,113,1.0
785,159,1.0
785,47,0.9040237645504436
785,119,1.0
785,48,1.0
785,113,1.0
785,114,0.09597623544955639
786,159,1.0
786,24,1.0
786,119,1.0
786,113,1.0
786,150,1.0
786,151,1.0
787,159,1.0
787,85,1.0
787,47,1.0
787,119,1.0
787,48,1.0
787,113,1.0
787,151,1.0
788,159,1.0
788,150,1.0
788,151,1.0
789,159,1.0
789,85,1.0
789,47,1.0
789,150,1.0
789,151,1.0
790,159,1.0
790,85,1.0
790,150,1.0
790,151,1.0
791,159,1.0
791,26,1.0
791,85,1.0
791,47,1.0
791,84,1.0
791,151,1.0
792,159,1.0
792,150,1.0
792,151,1.0
793,159,1.0
793,24,1.0
793,25,1.0
793,47,1.0
793,119,1.0
793,48,1.0
793,113,1.0
794,159,1.0
794,85,1.0
794,47,1.0
794,119,1.0
794,48,1.0
794,113,1.0
795,159,1.0
795,24,1.0
795,48,1.0
795,113,1.0
795,150,1.0
795,151,1.0
796,159,1.0
796,85,1.0
796,47,1.0
796,119,1.0
796,48,1.0
796,113,1.0
796,151,1.0
797,159,1.0
797,24,1.0
797,25,1.0
797,47,1.0
797,48,1.0
797,113,1.0
798,159,1.0
798,85,0.5084470641445338
798,47,1.0
798,119,1.0
798,48,1.0
798,113,1.0
799,159,1.0
799,85,1.0
799,47,1.0
799,119,1.0
799,48,1.0
799,113,1.0
799,151,1.0
800,159,1.0
800,113,1.0
800,150,1.0
800,151,1.0
801,159,1.0
801,85,1.0
801,47,1.0
801,119,1.0
801,48,0.13549199920449584
801,113,1.0
801,150,0.8645080007955042
801,151,1.0
802,159,1.0
802,150,1.0
802,151,1.0
803,159,1.0
803,85,1.0
803,150,1.0
803,151,1.0
804,159,1.0
804,85,1.0
804,150,1.0
804,151,1.0
805,159,1.0
805,19,1.0
805,20,1.0
805,21,1.0
805,146,1.0
806,159,1.0
806,19,1.0
806,20,1.0
806,21,1.0
806,55,1.0
806,146,1.0
807,159,1.0
807,19,1.0
807,21,1.0
807,55,1.0
807,50,1.0
808,159,1.0
808,19,1.0
808,36,1.0
808,55,1.0
808,35,1.0
808,50,1.0
808,146,1.0
809,159,1.0
809,19,1.0
809,21,1.0
809,55,1.0
809,50,1.0
810,159,1.0
810,19,1.0
810,20,1.0
810,21,1.0
810,55,1.0
810,146,1.0
810,147,1.0
811,159,1.0
811,19,1.0
811,55,1.0
811,146,1.0
812,159,1.0
812,19,1.0
812,55,1.0
812,146,1.0
813,159,1.0
813,19,1.0
813,146,1.0
813,147,1.0
814,159,1.0
814,19,1.0
814,21,1.0
814,55,1.0
814,50,1.0
814,146,1.0
814,147,1.0
815,159,1.0
815,19,1.0
815,146,1.0
815,147,1.0
816,159,1.0
816,19,1.0
816,21,1.0
816,55,1.0
816,146,1.0
816,147,1.0
817,159,1.0
817,19,1.0
817,21,1.0
817,55,1.0
817,146,1.0
817,147,1.0
818,159,1.0
818,146,1.0
818,6,0.40316950531371887
818,0,1.0
818,1,0.5968304946862812
819,159,1.0
819,6,1.0
819,0,1.0
820,159,1.0
820,6,1.0
820,0,1.0
821,159,1.0
821,6,1.0
821,0,1.0
822,159,1.0
822,55,1.0
822,146,1.0
822,6,1.0
822,0,1.0
822,147,1.0
823,159,1.0
823,55,1.0
823,146,1.0
823,6,1.0
823,0,1.0
823,147,1.0
823,1,1.0
824,159,1.0
824,146,1.0
824,6,1.0
824,0,1.0
824,147,1.0
825,159,1.0
825,55,1.0
825,146,1.0
825,6,1.0
825,0,1.0
825,147,1.0
825,1,0.23855358108395297
826,159,1.0
826,6,1.0
826,0,1.0
827,159,1.0
827,6,1.0
827,0,1.0
827,83,1.0
828,159,1.0
828,146,1.0
828,6,1.0
828,0,1.0
828,83,1.0
829,159,1.0
829,6,1.0
829,0,1.0
829,83,1.0
830,159,1.0
830,6,1.0
830,0,1.0
830,83,1.0
831,159,1.0
831,6,1.0
831,0,1.0
831,83,1.0
832,159,1.0
832,6,1.0
832,0,1.0
833,159,1.0
833,19,1.0
833,36,1.0
833,55,1.0
833,50,1.0
833,109,1.0
833,6,1.0
834,159,1.0
834,19,1.0
834,55,1.0
834,50,1.0
834,6,1.0
835,159,1.0
835,19,1.0
835,55,1.0
835,50,1.0
835,6,1.0
836,159,1.0
836,19,1.0
836,55,1.0
836,50,1.0
836,6,1.0
837,159,1.0
837,36,1.0
837,55,1.0
837,35,1.0
837,50,1.0
837,146,1.0
837,6,1.0
838,159,1.0
838,19,1.0
838,55,1.0
838,50,1.0
838,6,1.0
839,159,1.0
839,50,1.0
839,6,1.0
840,159,1.0
840,50,1.0
840,6,1.0
841,159,1.0
841,55,1.0
841,50,1.0
841,6,1.0
841,77,1.0
841,0,1.0
842,159,1.0
842,55,1.0
842,50,1.0
842,6,1.0
842,0,1.0
843,159,1.0
843,19,0.14161769404058078
843,55,1.0
843,50,1.0
843,146,1.0
843,6,1.0
843,0,1.0
843,147,0.8583823059594192
844,159,1.0
844,50,1.0
844,146,0.2483654366528947
844,6,1.0
844,0,1.0
845,159,1.0
845,6,1.0
845,0,1.0
846,159,1.0
846,146,1.0
846,6,1.0
847,159,1.0
847,6,1.0
848,159,1.0
848,6,1.0
848,0,1.0
849,159,1.0
849,6,1.0
849,0,1.0
849,83,1.0
850,159,1.0
850,146,1.0
850,6,1.0
850,0,1.0
851,159,1.0
851,6,1.0
851,0,1.0
852,159,1.0
852,6,1.0
852,77,1.0
852,0,1.0
852,83,1.0
853,159,1.0
853,6,1.0
853,77,1.0
853,0,1.0
853,83,1.0
854,159,1.0
854,6,1.0
854,77,1.0
854,0,1.0
855,159,1.0
855,6,1.0
855,77,1.0
855,0,1.0
855,83,1.0
856,159,1.0
856,6,1.0
856,77,1.0
856,0,1.0
856,83,1.0
857,159,1.0
857,0,1.0
857,83,1.0
858,159,1.0
858,0,1.0
858,83,1.0
859,159,1.0
859,6,1.0
859,0,1.0
859,83,1.0
860,159,1.0
860,146,1.0
860,0,1.0
860,83,1.0
861,159,1.0
861,6,1.0
861,0,1.0
861,83,1.0
862,159,1.0
862,6,1.0
862,0,1.0
862,83,1.0
863,159,1.0
863,6,1.0
863,0,1.0
863,83,1.0
864,159,1.0
864,0,1.0
864,83,1.0
865,159,1.0
865,83,1.0
865,82,1.0
866,159,1.0
866,0,1.0
866,83,1.0
867,159,1.0
867,6,1.0
867,0,1.0
867,83,1.0
868,159,1.0
868,146,1.0
868,24,0.3968670187118273
868,0,1.0
868,83,1.0
869,159,1.0
869,6,1.0
869,0,1.0
869,83,1.0
870,159,1.0
870,6,1.0
870,0,1.0
870,83,1.0
871,159,1.0
871,146,1.0
871,24,1.0
871,0,1.0
871,83,1.0
872,159,1.0
872,6,1.0
872,0,1.0
872,83,1.0
873,159,1.0
873,6,1.0
873,0,1.0
873,83,1.0
874,159,1.0
874,6,1.0
874,0,1.0
874,83,1.0
875,159,1.0
875,6,1.0
875,0,1.0
875,83,1.0
876,159,1.0
876,6,1.0
876,0,1.0
876,83,1.0
877,159,1.0
877,146,1.0
877,0,1.0
877,83,1.0
878,159,1.0
878,0,1.0
878,83,1.0
879,159,1.0
879,19,1.0
879,20,1.0
879,21,1.0
879,55,1.0
879,146,1.0
879,147,1.0
880,159,1.0
880,26,1.0
880,85,1.0
880,24,1.0
880,47,1.0
881,159,1.0
881,26,1.0
881,85,1.0
881,47,1.0
882,159,1.0
882,80,1.0
882,67,1.0
882,41,1.0
882,29,1.0
882,69,1.0
882,61,1.0
882,153,1.0
883,159,1.0
883,66,1.0
883,37,1.0
883,152,1.0
883,105,1.0
883,61,1.0
883,153,1.0
884,159,1.0
884,80,1.0
884,67,1.0
884,41,1.0
884,29,1.0
884,69,1.0
884,61,1.0
884,153,1.0
885,159,1.0
885,104,0.018714959077599347
885,45,1.0
885,44,1.0
885,58,1.0
885,117,0.018714959077599347
885,118,1.0
885,81,0.018714959077599347
885,108,0.9812850409224007
885,69,1.0
885,23,0.9812850409224007
885,61,1.0
885,62,0.9812850409224007
885,153,0.9812850409224007
886,159,1.0
886,66,1.0
886,37,1.0
886,152,1.0
886,105,1.0
886,61,1.0
886,153,1.0
887,159,1.0
887,80,1.0
887,56,1.0
887,67,1.0
887,41,1.0
887,29,1.0
887,61,1.0
887,153,1.0
888,159,1.0
888,45,1.0
888,58,1.0
888,107,1.0
888,108,1.0
888,69,1.0
888,23,1.0
888,61,1.0
888,62,1.0
888,153,1.0
889,159,1.0
889,52,0.4779055059465112
889,53,1.0
889,154,1.0
889,137,1.0
889,74,1.0
889,27,1.0
889,8,1.0
889,101,1.0
890,159,1.0
890,149,0.07662496910338981
890,8,1.0
890,64,0.07662496910338981
890,7,1.0
890,32,1.0
890,30,0.7221523927064051
890,31,0.9233750308966102
891,159,1.0
891,97,1.0
891,8,1.0
891,65,1.0
891,7,1.0
891,32,1.0
891,31,1.0
892,159,1.0
892,8,1.0
892,65,1.0
892,64,1.0
892,101,1.0
892,7,1.0
892,32,1.0
893,159,1.0
893,154,1.0
893,27,1.0
893,155,1.0
893,14,1.0
893,28,1.0
893,125,1.0
893,149,1.0
893,8,1.0
894,159,1.0
894,66,1.0
894,37,1.0
894,41,1.0
894,9,1.0
894,152,1.0
895,159,1.0
895,9,1.0
895,11,1.0
895,10,1.0
896,159,1.0
896,132,1.0
896,5,1.0
896,65,1.0
896,72,1.0
896,71,1.0
896,104,1.0
896,45,1.0
896,44,1.0
896,91,1.0
897,159,1.0
897,66,1.0
897,37,1.0
897,41,1.0
897,152,1.0
897,105,1.0
897,153,1.0
898,159,1.0
898,80,1.0
898,37,1.0
898,67,1.0
898,41,1.0
898,61,1.0
898,153,1.0
899,159,1.0
899,132,1.0
899,5,1.0
899,65,1.0
899,72,1.0
899,71,1.0
899,104,1.0
899,45,1.0
899,44,1.0
899,91,1.0
900,159,1.0
900,53,1.0
900,154,1.0
900,27,1.0
900,155,1.0
900,14,1.0
901,159,1.0
901,154,1.0
901,27,1.0
901,155,1.0
901,14,1.0
902,159,1.0
902,53,0.5947131739813853
902,154,1.0
902,74,1.0
902,27,1.0
902,28,1.0
903,159,1.0
903,75,1.0
903,27,1.0
903,155,1.0
903,14,1.0
903,28,1.0
904,159,1.0
904,139,1.0
904,27,1.0
904,155,1.0
904,14,1.0
904,28,1.0
905,159,1.0
905,52,1.0
905,53,1.0
905,154,1.0
905,75,1.0
905,74,1.0
905,27,1.0
906,159,1.0
906,154,1.0
906,75,1.0
906,74,1.0
906,27,1.0
906,155,1.0
906,14,1.0
906,28,1.0
907,159,1.0
907,65,1.0
907,64,1.0
907,72,1.0
907,89,1.0
907,80,1.0
907,141,1.0
907,142,1.0
907,12,1.0
908,159,1.0
908,65,1.0
908,103,1.0
908,32,1.0
908,72,1.0
908,71,1.0
908,45,1.0
908,13,1.0
908,91,1.0
908,90,1.0
908,118,1.0
909,159,1.0
909,36,1.0
909,65,1.0
909,64,1.0
909,101,1.0
909,89,1.0
909,80,1.0
909,142,1.0
910,159,1.0
910,65,0.874238980920438
910,64,0.874238980920438
910,101,0.6749852383397562
910,72,0.874238980920438
910,89,1.0
910,80,0.874238980920438
910,141,0.3250147616602438
910,142,1.0
910,12,0.3250147616602438
910,91,0.12576101907956208
910,118,0.12576101907956208
910,34,0.12576101907956208
911,159,1.0
911,65,1.0
911,103,1.0
911,72,1.0
911,71,1.0
911,45,1.0
911,44,0.3600504187801563
911,13,1.0
911,91,1.0
911,90,1.0
911,118,1.0
912,159,1.0
912,141,1.0
912,142,1.0
912,140,1.0
912,143,1.0
913,159,1.0
913,65,1.0
913,141,1.0
913,142,1.0
913,140,1.0
913,13,1.0
914,159,1.0
914,32,1.0
914,141,1.0
914,142,1.0
914,140,1.0
915,159,1.0
915,65,1.0
915,32,1.0
915,141,1.0
915,142,1.0
915,31,1.0
915,140,1.0
915,13,1.0
916,159,1.0
916,141,1.0
916,142,1.0
916,140,1.0
916,12,0.12317493022945676
916,143,0.2
917,159,1.0
917,65,1.0
917,103,1.0
917,32,1.0
917,141,1.0
917,142,1.0
917,140,1.0
917,13,1.0
918,159,1.0
918,54,1.0
918,154,1.0
918,75,1.0
918,27,1.0
918,155,1.0
918,14,1.0
918,28,1.0
918,8,1.0
919,159,1.0
919,52,1.0
919,53,1.0
919,154,1.0
919,137,1.0
919,74,1.0
919,27,1.0
919,8,1.0
920,159,1.0
920,54,1.0
920,154,1.0
920,75,1.0
920,27,1.0
920,155,1.0
920,14,1.0
920,28,1.0
920,8,1.0
921,159,1.0
921,54,1.0
921,154,1.0
921,75,1.0
921,27,1.0
921,155,1.0
921,14,1.0
921,28,1.0
921,8,1.0
922,159,1.0
922,54,1.0
922,154,1.0
922,75,1.0
922,27,1.0
922,155,1.0
922,14,1.0
922,28,1.0
922,8,1.0
923,159,1.0
923,139,1.0
923,27,1.0
923,155,1.0
923,14,1.0
923,28,1.0
923,132,1.0
923,8,1.0
923,65,1.0
924,159,1.0
924,54,1.0
924,154,1.0
924,75,1.0
924,27,1.0
924,155,1.0
924,14,1.0
924,28,1.0
924,8,1.0
925,159,1.0
925,6,1.0
925,0,1.0
925,83,1.0
926,159,1.0
926,66,1.0
926,37,1.0
926,67,1.0
926,152,1.0
926,105,1.0
926,153,1.0
927,159,1.0
927,89,1.0
927,104,1.0
927,45,1.0
927,80,1.0
927,44,1.0
927,56,1.0
927,67,1.0
927,61,1.0
928,159,1.0
928,65,1.0
928,64,1.0
928,101,1.0
928,72,1.0
928,63,0.1200966624592991
928,89,1.0
928,80,1.0
928,142,1.0
929,159,1.0
929,132,1.0
929,5,1.0
929,65,1.0
929,103,1.0
929,72,1.0
929,71,1.0
929,104,1.0
929,45,1.0
929,91,1.0
930,159,1.0
930,89,1.0
930,141,1.0
930,142,1.0
930,140,1.0
930,12,1.0
